gene_claim_name	gene_concept_id	gene_name	interaction_source_db_name	interaction_source_db_version	interaction_type	interaction_score	drug_claim_name	drug_concept_id	drug_name	approved	immunotherapy	anti_neoplastic
CDA	hgnc:1712	CDA	NCI	14-Sep-17	NULL	0.216044153	GEMCITABINE	rxcui:12574	GEMCITABINE	TRUE	FALSE	TRUE
CYP1A2	hgnc:2596	CYP1A2	PharmGKB	5-Jun-23	NULL	0.008895936	clomipramine	rxcui:2597	CLOMIPRAMINE	TRUE	FALSE	FALSE
UGT1A3	hgnc:12535	UGT1A3	PharmGKB	5-Jun-23	NULL	0.073725067	simvastatin	rxcui:36567	SIMVASTATIN	TRUE	FALSE	TRUE
SIRT2	hgnc:10886	SIRT2	DTC	5-Jun-23	NULL	1.034737788	TRICHOSTATIN	drugbank:DB04297	TRICHOSTATIN A	FALSE	FALSE	FALSE
HTT	hgnc:4851	HTT	DTC	5-Jun-23	NULL	0.039059638	CHLOROXINE	rxcui:20875	CHLOROXINE	TRUE	FALSE	FALSE
G6PD	hgnc:4057	G6PD	CGI	5-Jun-23	NULL	0.072965015	Dabrafenib	rxcui:1424911	DABRAFENIB	TRUE	FALSE	TRUE
PDE1C	hgnc:8776	PDE1C	ChEMBL	32	inhibitor	0.578235823	DIPYRIDAMOLE	rxcui:3521	DIPYRIDAMOLE	TRUE	FALSE	FALSE
RBX1	hgnc:9928	RBX1	ChEMBL	32	modulator	2.106430496	IBERDOMIDE	ncit:C129048	IBERDOMIDE	FALSE	FALSE	FALSE
TUBA3C	hgnc:12408	TUBA3C	ChEMBL	32	modulator	0.047951263	KOS-1584	drugbank:DB05903	KOS-1584	FALSE	FALSE	FALSE
CCND3	hgnc:1585	CCND3	ClearityFoundationBiomarkers	26-Jul-13	NULL	0.819167415	LEE011	rxcui:1873916	RIBOCICLIB	TRUE	FALSE	TRUE
CARBONIC ANHYDRASE XII	hgnc:1371	CA12	TTD	2020.06.01	NULL	1.053215248	PARABEN	chembl:CHEMBL441343	PARABEN	FALSE	FALSE	FALSE
PRKAA1	hgnc:9376	PRKAA1	NCI	14-Sep-17	NULL	0.307187781	THYROXINE	chembl:CHEMBL42115	THYROXINE	FALSE	FALSE	FALSE
MTOR	hgnc:3942	MTOR	OncoKB	23-Jul-20	NULL	0.221521329	Temsirolimus	rxcui:657797	TEMSIROLIMUS	TRUE	FALSE	TRUE
BAZ2B	hgnc:963	BAZ2B	DTC	5-Jun-23	NULL	0.009076647	CEPHALOCHROMIN	chembl:CHEMBL463175	CEPHALOCHROMIN	FALSE	FALSE	FALSE
EGFR	hgnc:3236	EGFR	CIViC	5-Jun-23	NULL	0.531351837	ROCILETINIB	ncit:C99905	ROCILETINIB	FALSE	FALSE	TRUE
PSMC3	hgnc:9549	PSMC3	ChEMBL	32	inhibitor	0.55510639	BORTEZOMIB	rxcui:358258	BORTEZOMIB	TRUE	FALSE	TRUE
SCN3A	hgnc:10590	SCN3A	ChEMBL	32	blocker	0.028911791	PRIMIDONE	rxcui:8691	PRIMIDONE	TRUE	FALSE	FALSE
PIK3R1	hgnc:8979	PIK3R1	ChEMBL	32	inhibitor	0.141100607	DACTOLISIB	ncit:C74072	DACTOLISIB	FALSE	FALSE	TRUE
SIRT1	hgnc:14929	SIRT1	ChEMBL	32	inhibitor	2.033794962	EX-527	chembl:CHEMBL382277	EX-527	FALSE	FALSE	FALSE
F10	hgnc:3528	F10	ChEMBL	32	positive modulator	1.594055511	COAGULATION FACTOR X HUMAN	ncit:C82272	COAGULATION FACTOR X HUMAN	TRUE	FALSE	FALSE
UNIPROT:Q05586	hgnc:4584	GRIN1	TdgClinicalTrial	14-Jan	NULL	0.216044153	AM-101	chembl:CHEMBL2364609	ESKETAMINE HYDROCHLORIDE	FALSE	FALSE	FALSE
FCGR3B	hgnc:3620	FCGR3B	NCI	14-Sep-17	NULL	0.036474987	MTX	rxcui:6851	METHOTREXATE	TRUE	FALSE	TRUE
APOBEC3G	hgnc:17357	APOBEC3G	DTC	5-Jun-23	NULL	0.072635534	SEMAXANIB	ncit:C1831	SEMAXANIB	FALSE	FALSE	FALSE
HIF1A	hgnc:4910	HIF1A	DTC	5-Jun-23	NULL	0.051197963	NSC-668394	chembl:CHEMBL336095	CHEMBL:CHEMBL336095	FALSE	FALSE	FALSE
PTH	hgnc:9606	PTH	NCI	14-Sep-17	NULL	0.60492363	TRANSFORMING GROWTH FACTOR-BETA 2	ncit:C1286	RECOMBINANT TRANSFORMING GROWTH FACTOR-BETA-2	FALSE	FALSE	FALSE
ABCB1	hgnc:40	ABCB1	PharmGKB	5-Jun-23	NULL	0.024677847	cimetidine	rxcui:2541	CIMETIDINE	TRUE	FALSE	FALSE
PPARG	hgnc:9236	PPARG	DTC	5-Jun-23	NULL	0.073771174	PSAMMAPLIN A	chembl:CHEMBL83747	PSAMMAPLIN A	FALSE	FALSE	FALSE
RGS4	hgnc:10000	RGS4	DTC	5-Jun-23	NULL	0.064248425	GUANIDINONALTRINDOLE	iuphar.ligand:1669	5'-GUANIDINONALTRINDOLE	FALSE	FALSE	FALSE
ALDH1A1	hgnc:402	ALDH1A1	DTC	5-Jun-23	NULL	0.151230907	N-(4-(CYANO(PHENYL)METHYL)PHENYL)ACETAMIDE	chembl:CHEMBL1580175	CHEMBL:CHEMBL1580175	FALSE	FALSE	FALSE
CBX1	hgnc:1551	CBX1	DTC	5-Jun-23	NULL	0.039215461	GNF-PF-4283	chembl:CHEMBL606166	CHEMBL:CHEMBL606166	FALSE	FALSE	FALSE
ALOX15B	hgnc:434	ALOX15B	DTC	5-Jun-23	NULL	0.093619133	"2',3'-DIHYDROXYFLAVONE"	chembl:CHEMBL242171	CHEMBL:CHEMBL242171	FALSE	FALSE	FALSE
GSTP1	hgnc:4638	GSTP1	NCI	14-Sep-17	NULL	0.19660018	GARLIC	ncit:C38706	GARLIC	FALSE	FALSE	FALSE
THY1	hgnc:11801	THY1	NCI	14-Sep-17	NULL	13.10667864	HEL	ncit:C1925	LYSOZYME	FALSE	FALSE	FALSE
CACNA1C	hgnc:1390	CACNA1C	PharmGKB	5-Jun-23	NULL	0.029608461	ethanol	rxcui:216449	DENATURED ETHANOL	TRUE	FALSE	FALSE
UNIPROT:P14867	hgnc:4075	GABRA1	TEND	1-Aug-11	NULL	0.171786565	HEXOBARBITAL	rxcui:5302	HEXOBARBITAL	TRUE	FALSE	FALSE
MYELOPEROXIDASE	hgnc:7218	MPO	TTD	2020.06.01	NULL	1.966001797	E-101	ncit:C114986	E-101 SOLUTION	FALSE	FALSE	FALSE
IDH1	hgnc:5382	IDH1	DTC	5-Jun-23	NULL	0.006587006	TYRPHOSTIN A9	ncit:C2026	TYRPHOSTIN A9	FALSE	FALSE	FALSE
POLK	hgnc:9183	POLK	DTC	5-Jun-23	NULL	0.03228246	7-NITROINDAZOLE	drugbank:DB02207	7-NITROINDAZOLE	FALSE	FALSE	FALSE
GLP1R	hgnc:4324	GLP1R	ChEMBL	32	inhibitor	0.366335738	AVEXITIDE	ncit:C133230	AVEXITIDE	FALSE	FALSE	FALSE
L3MBTL1	hgnc:15905	L3MBTL1	DTC	5-Jun-23	NULL	0.134045577	NSC-377852	chembl:CHEMBL1466186	CHEMBL:CHEMBL1466186	FALSE	FALSE	FALSE
EHMT2	hgnc:14129	EHMT2	DTC	5-Jun-23	NULL	0.022940511	2-MERCAPTOBENZIMIDAZOLE	chembl:CHEMBL70141	2-MERCAPTOBENZIMIDAZOLE	FALSE	FALSE	FALSE
IDH1	hgnc:5382	IDH1	DTC	5-Jun-23	NULL	0.011147241	LY-367265	chembl:CHEMBL1079460	CHEMBL:CHEMBL1079460	FALSE	FALSE	FALSE
GABRA2	hgnc:4076	GABRA2	ChEMBL	32	positive modulator	0.062722496	ALPRAZOLAM	rxcui:596	ALPRAZOLAM	TRUE	FALSE	FALSE
NR1H4	hgnc:7967	NR1H4	DTC	5-Jun-23	NULL	0.061055956	PENTACHLOROPHENOL	chembl:CHEMBL75967	PENTACHLOROPHENOL	FALSE	FALSE	FALSE
UNIPROT:P35354	hgnc:9605	PTGS2	TEND	1-Aug-11	NULL	0.103111982	DICLOFENAC	rxcui:203214	DICLOFENAC SODIUM	TRUE	FALSE	FALSE
POLB	hgnc:9174	POLB	DTC	5-Jun-23	NULL	0.040732081	TCMDC-123532	chembl:CHEMBL547833	CHEMBL:CHEMBL547833	FALSE	FALSE	FALSE
TYK2	hgnc:12440	TYK2	ChEMBL	32	negative modulator	4.212860993	DEUCRAVACITINIB	rxcui:2612087	DEUCRAVACITINIB	TRUE	FALSE	FALSE
TYK2	hgnc:12440	TYK2	ChEMBL	32	inhibitor	4.212860993	DEUCRAVACITINIB	rxcui:2612087	DEUCRAVACITINIB	TRUE	FALSE	FALSE
TOP2A	hgnc:11989	TOP2A	DTC	5-Jun-23	NULL	0.049369465	ELLIPTECINE	chembl:CHEMBL123	ELLIPTECINE	FALSE	FALSE	FALSE
DNA TOPOISOMERASE II	hgnc:11989	TOP2A	TTD	2020.06.01	NULL	0.489652703	Etoposide	rxcui:4179	ETOPOSIDE	TRUE	FALSE	TRUE
RAC-GAMMA SERINE/THREONINE-PROTEIN KINASE	hgnc:393	AKT3	TTD	2020.06.01	NULL	1.228751123	TCN-P	ncit:C1262	TRICIRIBINE PHOSPHATE	FALSE	FALSE	FALSE
FGFR3	hgnc:3690	FGFR3	ChEMBL	32	inhibitor	0.641087542	ROGARATINIB	ncit:C112205	ROGARATINIB	FALSE	FALSE	TRUE
CLK4	hgnc:13659	CLK4	DTC	5-Jun-23	NULL	0.017195351	IMATINIB	rxcui:282388	IMATINIB	TRUE	FALSE	TRUE
BRAF	hgnc:1097	BRAF	JAX-CKB	5-Jun-23	NULL	0.060245203	Gilteritinib	rxcui:2105806	GILTERITINIB	TRUE	FALSE	TRUE
UNIPROT:P08581	hgnc:7029	MET	TdgClinicalTrial	14-Jan	NULL	0.286310941	XL880	ncit:C80058	FORETINIB	FALSE	FALSE	TRUE
ESR1	hgnc:3467	ESR1	ChEMBL	32	agonist	0.081407942	ESTRADIOL	rxcui:24395	ESTRADIOL VALERATE	TRUE	FALSE	FALSE
AKT2	hgnc:392	AKT2	ChEMBL	32	inhibitor	0.54611161	AFURESERTIB	ncit:C82390	AFURESERTIB	FALSE	FALSE	FALSE
GRIN3A	hgnc:16767	GRIN3A	ChEMBL	32	positive modulator	0.290542137	NEBOGLAMINE	ncit:C66222	NEBOGLAMINE	FALSE	FALSE	FALSE
PTGER2	hgnc:9594	PTGER2	ChEMBL	32	agonist	3.686253369	TAPRENEPAG ISOPROPYL	ncit:C152513	TAPRENEPAG ISOPROPYL	FALSE	FALSE	FALSE
TUBB3	hgnc:20772	TUBB3	ChEMBL	32	modulator	0.047951263	PATUPILONE	ncit:C1623	PATUPILONE	FALSE	FALSE	FALSE
UNIPROT:P25021	hgnc:5183	HRH2	TdgClinicalTrial	14-Jan	NULL	0.526607624	HISTAMINE	rxcui:5333	HISTAMINE	TRUE	FALSE	FALSE
UNIPROT:P23945	hgnc:3969	FSHR	TdgClinicalTrial	14-Jan	NULL	23.59202156	CORIFOLLITROPIN ALFA	ncit:C169865	CORIFOLLITROPIN ALFA	TRUE	FALSE	FALSE
UNIPROT:P62942	hgnc:3711	FKBP1A	TdgClinicalTrial	14-Jan	NULL	0.658469501	SIROLIMUS	rxcui:35302	SIROLIMUS	TRUE	TRUE	TRUE
LINC00251	hgnc:31950	LINC00251	PharmGKB	5-Jun-23	NULL	0.07021435	dexamethasone	rxcui:3264	DEXAMETHASONE	TRUE	FALSE	TRUE
PLK1	hgnc:9077	PLK1	NCI	14-Sep-17	NULL	0.023404783	WORTMANNIN	ncit:C1277	WORTMANNIN	FALSE	FALSE	FALSE
PTGER1	hgnc:9593	PTGER1	NCI	14-Sep-17	NULL	0.290542137	CAFFEINE	rxcui:1886	CAFFEINE	TRUE	FALSE	FALSE
UBIQUITIN-PROTEIN LIGASE E3 MDM2	hgnc:6973	MDM2	TTD	2020.06.01	NULL	1.134231806	APG-115	ncit:C132991	ALRIZOMADLIN	FALSE	FALSE	FALSE
PAPPA2	hgnc:14615	PAPPA2	PharmGKB	5-Jun-23	NULL	4.536927223	salbutamol	rxcui:142153	ALBUTEROL SULFATE	TRUE	FALSE	FALSE
RAD52	hgnc:9824	RAD52	DTC	5-Jun-23	NULL	0.112988609	FAGARONINE	chembl:CHEMBL282622	FAGARONINE	FALSE	FALSE	FALSE
BLM	hgnc:1058	BLM	DTC	5-Jun-23	NULL	0.022460036	"9,10-PHENANTHRENEQUINONE"	chembl:CHEMBL51931	"9,10-PHENANTHRENEQUINONE"	FALSE	FALSE	FALSE
SAE1	hgnc:30660	SAE1	DTC	5-Jun-23	NULL	0.460781671	BENSERAZIDE HYDROCHLORIDE	rxcui:235765	BENSERAZIDE HYDROCHLORIDE	FALSE	FALSE	FALSE
KDR	hgnc:6307	KDR	DTC	5-Jun-23	NULL	0.015383426	MLN-8054	iuphar.ligand:5696	MLN-8054	FALSE	FALSE	FALSE
CYP2C9	hgnc:2623	CYP2C9	DTC	5-Jun-23	NULL	0.025172878	INDINAVIR	rxcui:114289	INDINAVIR	TRUE	FALSE	FALSE
PROSTAGLANDIN G/H SYNTHASE 2	hgnc:9605	PTGS2	TTD	2020.06.01	NULL	0.214472923	Mefenamic acid	rxcui:6693	MEFENAMIC ACID	TRUE	FALSE	FALSE
DRD4	hgnc:3025	DRD4	ChEMBL	32	inhibitor	0.068501805	OLANZAPINE	rxcui:61381	OLANZAPINE	TRUE	FALSE	FALSE
IL4R	hgnc:6015	IL4R	ChEMBL	32	binder	7.864007186	CINTREDEKIN BESUDOTOX	ncit:C2599	CINTREDEKIN BESUDOTOX	FALSE	FALSE	FALSE
PDE4A	hgnc:8780	PDE4A	ChEMBL	32	inhibitor	0.335113943	TRANIMILAST	ncit:C171863	TRANIMILAST	FALSE	FALSE	FALSE
ABL1	hgnc:76	ABL1	NCI	14-Sep-17	NULL	0.298633184	ACYCLOVIR	rxcui:281	ACYCLOVIR	TRUE	FALSE	FALSE
TUMOR NECROSIS FACTOR	hgnc:11892	TNF	TTD	2020.06.01	NULL	1.282175085	Pegsunercept	ncit:C90875	PEGSUNERCEPT	FALSE	FALSE	FALSE
SMN2	hgnc:11118	SMN2	DTC	5-Jun-23	NULL	0.15359389	AG-1296	iuphar.ligand:5915	AG 1296	FALSE	FALSE	FALSE
MAPK14	hgnc:6876	MAPK14	DTC	5-Jun-23	NULL	0.225977218	XANTHOHUMOL	ncit:C121950	XANTHOHUMOL	FALSE	FALSE	FALSE
CBX1	hgnc:1551	CBX1	DTC	5-Jun-23	NULL	0.020914913	NICARDIPINE	rxcui:7396	NICARDIPINE	TRUE	FALSE	FALSE
MICB	hgnc:7091	MICB	PharmGKB	5-Jun-23	NULL	1.156471645	peginterferon alfa-2a	rxcui:120608	PEGINTERFERON ALFA-2A	TRUE	FALSE	TRUE
AR	hgnc:644	AR	DTC	5-Jun-23	NULL	0.034211168	HYDROXYPROGESTERONE	ncit:C87242	HYDROXYPROGESTERONE	FALSE	FALSE	FALSE
PDGFRB	hgnc:8804	PDGFRB	ChEMBL	32	inhibitor	0.029848205	PD-0166285	chembl:CHEMBL3545196	PD-0166285	FALSE	FALSE	FALSE
HDAC9	hgnc:14065	HDAC9	ChEMBL	32	inhibitor	0.385490548	ENTINOSTAT	ncit:C1863	ENTINOSTAT	FALSE	FALSE	TRUE
RELA	hgnc:9955	RELA	ChEMBL	32	inhibitor	0.370943735	EDASALONEXENT	ncit:C171665	EDASALONEXENT	FALSE	FALSE	FALSE
UNIPROT:P31785	hgnc:6010	IL2RG	TdgClinicalTrial	14-Jan	NULL	2.680911541	CYT-107	ncit:C77879	GLYCOSYLATED RECOMBINANT HUMAN INTERLEUKIN-7	FALSE	FALSE	FALSE
UNIPROT:P25116	hgnc:3537	F2R	TdgClinicalTrial	14-Jan	NULL	0.936191332	RUSALATIDE	ncit:C152274	RUSALATIDE	FALSE	FALSE	FALSE
JAK3	hgnc:6193	JAK3	JAX-CKB	5-Jun-23	NULL	0.591773116	Ruxolitinib	rxcui:1193326	RUXOLITINIB	TRUE	FALSE	TRUE
CYP2D6	hgnc:2625	CYP2D6	DTC	5-Jun-23	NULL	0.019529819	ALVERINE CITRATE	rxcui:71767	ALVERINE CITRATE	FALSE	FALSE	FALSE
TARDBP	hgnc:11571	TARDBP	DTC	5-Jun-23	NULL	0.131651906	SJ000032154	chembl:CHEMBL591876	CHEMBL:CHEMBL591876	FALSE	FALSE	FALSE
EED	hgnc:3188	EED	DTC	5-Jun-23	NULL	4.536927223	ASTEMIZOLE	rxcui:42328	ASTEMIZOLE	TRUE	FALSE	FALSE
EHMT2	hgnc:14129	EHMT2	DTC	5-Jun-23	NULL	0.022940511	GUAIAZULENE	rxcui:26290	GUAIAZULENE	FALSE	FALSE	FALSE
IRAK1	hgnc:6112	IRAK1	DTC	5-Jun-23	NULL	0.044345905	IMATINIB	rxcui:282388	IMATINIB	TRUE	FALSE	TRUE
KAT2A	hgnc:4201	KAT2A	DTC	5-Jun-23	NULL	0.116102468	TRIPHENYLSTANNYL ACETATE	chembl:CHEMBL474376	TRIPHENYLSTANNYL ACETATE	FALSE	FALSE	FALSE
RACGAP1	hgnc:9804	RACGAP1	DTC	5-Jun-23	NULL	0.07021435	TCMDC-139459	chembl:CHEMBL86464	CHEMBL:CHEMBL86464	FALSE	FALSE	FALSE
MET	hgnc:7029	MET	CIViC	5-Jun-23	NULL	0.286310941	ANTI-EGFR MONOCLONAL ANTIBODY	ncit:C133878	ANTI-EGFR MONOCLONAL ANTIBODY	FALSE	FALSE	TRUE
NFE2L2	hgnc:7782	NFE2L2	DTC	5-Jun-23	NULL	0.023601462	ORYZALIN	chembl:CHEMBL295960	ORYZALIN	FALSE	FALSE	FALSE
GMNN	hgnc:17493	GMNN	DTC	5-Jun-23	NULL	0.024575022	TCMDC-125587	chembl:CHEMBL532160	CHEMBL:CHEMBL532160	FALSE	FALSE	FALSE
TUBB4B	hgnc:20771	TUBB4B	ChEMBL	32	inhibitor	0.044412691	PF-06263507	chembl:CHEMBL4297804	PF-06263507	FALSE	FALSE	FALSE
FKBP1A	hgnc:3711	FKBP1A	DTC	5-Jun-23	NULL	0.630802715	EVEROLIMUS	rxcui:141704	EVEROLIMUS	TRUE	TRUE	TRUE
ATXN2	hgnc:10555	ATXN2	DTC	5-Jun-23	NULL	0.013265869	APOMORPHINE HYDROCHLORIDE HEMIHYDRATE	chembl:CHEMBL1256708	APOMORPHINE HYDROCHLORIDE HEMIHYDRATE	FALSE	FALSE	FALSE
WHSC1	hgnc:12766	NSD2	DTC	5-Jun-23	NULL	0.102395927	PURPUROGALLIN	chembl:CHEMBL66953	PURPUROGALLIN	FALSE	FALSE	FALSE
ALOX15	hgnc:433	ALOX15	DTC	5-Jun-23	NULL	0.017992695	CATECHOL	chembl:CHEMBL280998	CATECHOL	FALSE	FALSE	FALSE
AR	hgnc:644	AR	DTC	5-Jun-23	NULL	0.022807445	PILSICAINIDE	ncit:C72582	PILSICAINIDE	FALSE	FALSE	FALSE
USP1	hgnc:12607	USP1	DTC	5-Jun-23	NULL	0.071577735	GINGKOLIC ACID	chembl:CHEMBL445177	GINGKOLIC ACID	FALSE	FALSE	FALSE
POLB	hgnc:9174	POLB	DTC	5-Jun-23	NULL	0.008806937	METHYLTHIONINIUM CHLORIDE	rxcui:2198975	METHYLENE BLUE ANHYDROUS	TRUE	FALSE	FALSE
CYP19A1	hgnc:2594	CYP19A1	NCI	14-Sep-17	NULL	0.080244971	IBUPROFEN	rxcui:1429044	"IBUPROFEN, SODIUM SALT"	TRUE	FALSE	TRUE
ANKFN1	hgnc:26766	ANKFN1	PharmGKB	5-Jun-23	NULL	1.474501347	hydrochlorothiazide	rxcui:5487	HYDROCHLOROTHIAZIDE	TRUE	FALSE	FALSE
MYCN	hgnc:7559	MYCN	PharmGKB	5-Jun-23	NULL	5.89800539	dinutuximab	rxcui:1606274	DINUTUXIMAB	TRUE	FALSE	FALSE
CYP2C19	hgnc:2621	CYP2C19	PharmGKB	5-Jun-23	NULL	0.031239435	amoxicillin	rxcui:1297882	AMOXICILLIN ANHYDROUS	TRUE	FALSE	FALSE
SLCO1B1	hgnc:10959	SLCO1B1	PharmGKB	5-Jun-23	NULL	0.436889288	bosentan	rxcui:1468845	BOSENTAN ANHYDROUS	TRUE	FALSE	FALSE
RIBOSOMAL PROTEIN S6 KINASE BETA-1	hgnc:10436	RPS6KB1	TTD	2020.06.01	NULL	0.531351837	PF-4708671	iuphar.ligand:8036	PF-4708671	FALSE	FALSE	FALSE
RHO-ASSOCIATED PROTEIN KINASE 1	hgnc:10251	ROCK1	TTD	2020.06.01	NULL	1.734707468	-SAR 407899.00	iuphar.ligand:8910	SAR 407899.00	FALSE	FALSE	FALSE
VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR 2	hgnc:6307	KDR	TTD	2020.06.01	NULL	0.415352492	Fruquintinib	ncit:C102852	FRUQUINTINIB	FALSE	FALSE	FALSE
ADRENERGIC RECEPTOR BETA-1	hgnc:285	ADRB1	TTD	2020.06.01	NULL	2.033794962	Arbutamine	rxcui:61609	ARBUTAMINE	TRUE	FALSE	FALSE
GABRB2	hgnc:4082	GABRB2	ChEMBL	32	positive modulator	0.042863411	CHLORDIAZEPOXIDE HYDROCHLORIDE	rxcui:203173	CHLORDIAZEPOXIDE HYDROCHLORIDE	TRUE	FALSE	FALSE
UNIPROT:Q07973	hgnc:2602	CYP24A1	TdgClinicalTrial	14-Jan	NULL	7.372506737	CTA018	drugbank:DB05024	CTA018	FALSE	FALSE	FALSE
PROGRAMMED CELL DEATH PROTEIN 1	hgnc:8760	PDCD1	TTD	2020.06.01	NULL	2.949002695	AMP-224	drugbank:DB15767	AMP-224	FALSE	TRUE	TRUE
CYP2D6	hgnc:2625	CYP2D6	DTC	5-Jun-23	NULL	0.039059638	TACRINE	rxcui:10318	TACRINE	TRUE	FALSE	FALSE
AGTR1	hgnc:336	AGTR1	NCI	14-Sep-17	NULL	0.157841357	DHT	ncit:C29618	THERAPEUTIC ANDROSTANOLONE	FALSE	FALSE	FALSE
FIBROBLAST GROWTH FACTOR RECEPTOR 1	hgnc:3688	FGFR1	TTD	2020.06.01	NULL	0.068263951	Romiplostim	rxcui:805452	ROMIPLOSTIM	TRUE	FALSE	FALSE
BRAF	hgnc:1097	BRAF	DTC	5-Jun-23	NULL	0.662697235	AZ628	iuphar.ligand:8475	AZ628	FALSE	FALSE	FALSE
FLT3	hgnc:3765	FLT3	CIViC	5-Jun-23	NULL	0.187834567	SELINEXOR	rxcui:2178390	SELINEXOR	TRUE	FALSE	TRUE
UNIPROT:P23921	hgnc:10451	RRM1	TEND	1-Aug-11	NULL	0.315401358	FLUDARABINE	rxcui:24698	FLUDARABINE	TRUE	FALSE	TRUE
MAPT	hgnc:6893	MAPT	DTC	5-Jun-23	NULL	0.014893953	GNF-PF-5114	chembl:CHEMBL601952	CHEMBL:CHEMBL601952	FALSE	FALSE	FALSE
UNIPROT:O14764	hgnc:4084	GABRD	TEND	1-Aug-11	NULL	0.072949974	BROMAZEPAM	rxcui:1749	BROMAZEPAM	TRUE	FALSE	FALSE
KCNH2	hgnc:6251	KCNH2	DTC	5-Jun-23	NULL	0.012002453	SEMAXANIB	ncit:C1831	SEMAXANIB	FALSE	FALSE	FALSE
GLP1R	hgnc:4324	GLP1R	DTC	5-Jun-23	NULL	0.061055956	TRICLABENDAZOLE	rxcui:2118525	TRICLABENDAZOLE	TRUE	FALSE	FALSE
CYP19A1	hgnc:2594	CYP19A1	PharmGKB	5-Jun-23	NULL	0.023021098	tamoxifen	rxcui:10324	TAMOXIFEN	TRUE	FALSE	TRUE
ERCC5	hgnc:3437	ERCC5	PharmGKB	5-Jun-23	NULL	9.830008983	platinum	rxcui:1311280	PLATINUM	FALSE	FALSE	FALSE
HDAC5	hgnc:14068	HDAC5	ChEMBL	32	inhibitor	0.234047833	CUDC-101	drugbank:DB12174	CUDC-101	FALSE	FALSE	TRUE
PTPN1	hgnc:9642	PTPN1	DTC	5-Jun-23	NULL	1.572801437	ALLYL ISOTHIOCYANATE	iuphar.ligand:2420	ALLYL ISOTHIOCYANATE	FALSE	FALSE	FALSE
CYP3A4	hgnc:2637	CYP3A4	DTC	5-Jun-23	NULL	0.00351553	AG-808	chembl:CHEMBL68534	CHEMBL:CHEMBL68534	FALSE	FALSE	FALSE
CBFB	hgnc:1539	CBFB	DTC	5-Jun-23	NULL	0.263303812	FUSARIC ACID	chembl:CHEMBL24510	FUSARIC ACID	FALSE	FALSE	FALSE
CASP6	hgnc:1507	CASP6	DTC	5-Jun-23	NULL	0.162033115	N-(4-CARBOXYMETHENE)PHENYLPYRROLE	chembl:CHEMBL258756	CHEMBL:CHEMBL258756	FALSE	FALSE	FALSE
CXCR4	hgnc:2561	CXCR4	CIViC	5-Jun-23	NULL	0.015833572	CISPLATIN	rxcui:2555	CISPLATIN	TRUE	FALSE	TRUE
RIBONUCLEOSIDE-DIPHOSPHATE REDUCTASE M2	hgnc:10452	RRM2	TTD	2020.06.01	NULL	3.402695417	Triapine	ncit:C2242	TRIAPINE	FALSE	FALSE	TRUE
TUBA3D	hgnc:24071	TUBA3D	DTC	5-Jun-23	NULL	0.351071749	"10,11-DIHYDROEPOTHILONE D"	chembl:CHEMBL453818	CHEMBL:CHEMBL453818	FALSE	FALSE	FALSE
SFTPA1	hgnc:10798	SFTPA1	NCI	14-Sep-17	NULL	0.567115903	BCG	ncit:C298	BCG VACCINE	FALSE	FALSE	FALSE
EHMT2	hgnc:14129	EHMT2	DTC	5-Jun-23	NULL	0.003622186	KETOCONAZOLE	rxcui:6135	KETOCONAZOLE	TRUE	FALSE	FALSE
PPARD	hgnc:9235	PPARD	DTC	5-Jun-23	NULL	0.223409295	FENOFIBRIC ACID	rxcui:24852	FENOFIBRIC ACID	TRUE	FALSE	FALSE
CD3E	hgnc:1674	CD3E	ChEMBL	32	binder	1.63833483	OTELIXIZUMAB	ncit:C95790	OTELIXIZUMAB	FALSE	FALSE	FALSE
POLB	hgnc:9174	POLB	DTC	5-Jun-23	NULL	0.162928326	N-BENZOYLANTHRANILIC ACID	chembl:CHEMBL198666	CHEMBL:CHEMBL198666	FALSE	FALSE	FALSE
BAZ2B	hgnc:963	BAZ2B	DTC	5-Jun-23	NULL	0.0074981	BITHIONOL	ncit:C77030	BITHIONOL	TRUE	FALSE	FALSE
MET	hgnc:7029	MET	CancerCommons	25-Jul-13	inhibitor	4.008353177	ARQ 197	ncit:C62437	TIVANTINIB	FALSE	FALSE	TRUE
BGLAP	hgnc:1043	BGLAP	NCI	14-Sep-17	NULL	0.126025756	INFLIXIMAB	rxcui:1790539	INFLIXIMAB-DYYB	TRUE	TRUE	FALSE
P2Y PURINOCEPTOR 12	hgnc:18124	P2RY12	TTD	2020.06.01	NULL	4.30062893	Prasugrel	rxcui:613391	PRASUGREL	TRUE	FALSE	FALSE
GUCY1A1	hgnc:4685	GUCY1A1	ChEMBL	32	activator	1.134231806	RUNCACIGUAT	ncit:C166842	RUNCACIGUAT	FALSE	FALSE	FALSE
MAPT	hgnc:6893	MAPT	DTC	5-Jun-23	NULL	0.012185962	NSC-92207	chembl:CHEMBL139935	CHEMBL:CHEMBL139935	FALSE	FALSE	FALSE
P2RX7	hgnc:8537	P2RX7	ChEMBL	32	negative modulator	19.66001797	GSK1482160	iuphar.ligand:10504	GSK1482160	FALSE	FALSE	FALSE
KDR	hgnc:6307	KDR	ChEMBL	32	inhibitor	0.415352492	FRUQUINTINIB	ncit:C102852	FRUQUINTINIB	FALSE	FALSE	FALSE
